old_tag,canonical_tag,merged,merge_confidence,reason
nid_address_update_03_followup_a,nid_address_update_03_followup_a,False,0.0,canonical_or_unmerged
nid_address_update_03_followup_c,nid_address_update_03_followup_c,False,0.0,canonical_or_unmerged
nid_address_update_03_followup_d,nid_address_update_03_followup_d,False,0.0,canonical_or_unmerged
nid_address_update_04,nid_address_update_04,False,0.0,canonical_or_unmerged
nid_address_update_04_followup_a,nid_address_update_04_followup_a,False,0.0,canonical_or_unmerged
nid_address_update_04_followup_b,nid_address_update_04_followup_b,False,0.0,canonical_or_unmerged
nid_address_update_04_followup_c,nid_address_update_04_followup_c,False,0.0,canonical_or_unmerged
nid_address_update_04_followup_d,nid_address_update_04_followup_d,False,0.0,canonical_or_unmerged
nid_address_update_05,nid_address_update_05,False,0.0,canonical_or_unmerged
nid_address_update_05_followup_a,nid_address_update_05_followup_a,False,0.0,canonical_or_unmerged
nid_address_update_05_followup_b,nid_address_update_05_followup_b,False,0.0,canonical_or_unmerged
nid_address_update_05_followup_c,nid_address_update_05_followup_c,False,0.0,canonical_or_unmerged
nid_address_update_05_followup_d,nid_address_update_05_followup_d,False,0.0,canonical_or_unmerged
nid_address_update_06,nid_address_update_06,False,0.0,canonical_or_unmerged
nid_address_update_06_followup_a,nid_address_update_06,True,100.0,high_confidence_question_and_answer_equivalence
nid_address_update_06_followup_b,nid_address_update_06_followup_b,False,0.0,canonical_or_unmerged
nid_address_update_06_followup_c,nid_address_update_06_followup_c,False,0.0,canonical_or_unmerged
nid_address_update_06_followup_d,nid_address_update_06_followup_d,False,0.0,canonical_or_unmerged
nid_address_update_07,nid_address_update_07,False,0.0,canonical_or_unmerged
nid_address_update_07_followup_a,nid_address_update_07_followup_a,False,0.0,canonical_or_unmerged
nid_address_update_07_followup_b,nid_address_update_07_followup_b,False,0.0,canonical_or_unmerged
nid_address_update_07_followup_c,nid_address_update_07_followup_c,False,0.0,canonical_or_unmerged
nid_address_update_07_followup_d,nid_address_update_07_followup_d,False,0.0,canonical_or_unmerged
nid_address_update_08,nid_address_update_08,False,0.0,canonical_or_unmerged
nid_address_update_08_followup_a,nid_address_update_08_followup_a,False,0.0,canonical_or_unmerged
nid_address_update_08_followup_b,nid_address_update_08_followup_b,False,0.0,canonical_or_unmerged
nid_address_update_08_followup_c,nid_address_update_08_followup_c,False,0.0,canonical_or_unmerged
nid_address_update_09,nid_address_update_09,False,0.0,canonical_or_unmerged
nid_address_update_09_followup_a,nid_address_update_09_followup_a,False,0.0,canonical_or_unmerged
nid_address_update_09_followup_b,nid_address_update_09_followup_b,False,0.0,canonical_or_unmerged
nid_address_update_09_followup_c,nid_address_update_09_followup_c,False,0.0,canonical_or_unmerged
nid_address_update_09_followup_d,nid_address_update_09_followup_d,False,0.0,canonical_or_unmerged
nid_address_update_10,nid_address_update_10,False,0.0,canonical_or_unmerged
nid_address_update_10_followup_a,nid_address_update_10,True,100.0,high_confidence_question_and_answer_equivalence
nid_address_update_10_followup_b,nid_address_update_10_followup_b,False,0.0,canonical_or_unmerged
nid_address_update_11,nid_address_update_11,False,0.0,canonical_or_unmerged
nid_address_update_12,nid_address_update_12,False,0.0,canonical_or_unmerged
nid_address_update_12_followup_a,nid_address_update_12_followup_a,False,0.0,canonical_or_unmerged
nid_address_update_12_followup_b,nid_address_update_12_followup_b,False,0.0,canonical_or_unmerged
nid_address_update_12_followup_c,nid_address_update_12_followup_c,False,0.0,canonical_or_unmerged
nid_address_update_12_followup_d,nid_address_update_12_followup_d,False,0.0,canonical_or_unmerged
nid_address_update_13,nid_address_update_13,False,0.0,canonical_or_unmerged
nid_adjudication_pending,nid_adjudication_pending,False,0.0,canonical_or_unmerged
nid_adjudication_pending_2_followup_a,nid_adjudication_pending_2_followup_a,False,0.0,canonical_or_unmerged
nid_adjudication_pending_2_followup_b,nid_adjudication_pending_2_followup_b,False,0.0,canonical_or_unmerged
nid_adjudication_pending_2_followup_c,nid_adjudication_pending_2_followup_c,False,0.0,canonical_or_unmerged
nid_adjudication_pending_2_followup_d,nid_adjudication_pending_2_followup_d,False,0.0,canonical_or_unmerged
nid_adjudication_pending_followup_a,nid_adjudication_pending_followup_a,False,0.0,canonical_or_unmerged
nid_adjudication_pending_followup_b,nid_adjudication_pending_followup_b,False,0.0,canonical_or_unmerged
nid_adjudication_pending_followup_c,nid_adjudication_pending_followup_c,False,0.0,canonical_or_unmerged
nid_adjudication_pending_followup_d,nid_adjudication_pending_followup_d,False,0.0,canonical_or_unmerged
nid_afis_01,nid_afis_01,False,0.0,canonical_or_unmerged
nid_afis_02,nid_afis_02,False,0.0,canonical_or_unmerged
nid_afis_03,nid_afis_03,False,0.0,canonical_or_unmerged
nid_afis_04,nid_afis_04,False,0.0,canonical_or_unmerged
nid_appeal_disposal_time_01,nid_appeal_disposal_time_01,False,0.0,canonical_or_unmerged
nid_application_rejection_notice_time_01,nid_application_rejection_notice_time_01,False,0.0,canonical_or_unmerged
nid_application_verification_time_01,nid_application_verification_time_01,False,0.0,canonical_or_unmerged
nid_biometric_update_not_working_01,nid_biometric_update_not_working_01,False,0.0,canonical_or_unmerged
nid_biometric_update_status_01,nid_biometric_update_status_01,False,0.0,canonical_or_unmerged
nid_biometric_update_status_02,nid_biometric_update_status_02,False,0.0,canonical_or_unmerged
nid_biometric_update_status_03,nid_biometric_update_status_03,False,0.0,canonical_or_unmerged
nid_bribery_complaint_01,nid_bribery_complaint_01,False,0.0,canonical_or_unmerged
nid_card_validity_period_01,nid_card_validity_period_01,False,0.0,canonical_or_unmerged
nid_correction_categories_01,nid_correction_categories_01,False,0.0,canonical_or_unmerged
nid_correction_category_approver_01,nid_correction_category_approver_01,False,0.0,canonical_or_unmerged
nid_correction_category_approver_02,nid_correction_category_approver_02,False,0.0,canonical_or_unmerged
nid_correction_category_approver_03,nid_correction_category_approver_03,False,0.0,canonical_or_unmerged
nid_correction_category_approver_04,nid_correction_category_approver_04,False,0.0,canonical_or_unmerged
nid_correction_category_approver_05,nid_correction_category_approver_05,False,0.0,canonical_or_unmerged
nid_correction_category_approver_06,nid_correction_category_approver_06,False,0.0,canonical_or_unmerged
nid_correction_category_approver_07,nid_correction_category_approver_07,False,0.0,canonical_or_unmerged
nid_correction_online_01,nid_correction_online_01,False,0.0,canonical_or_unmerged
nid_correction_online_01_followup_a,nid_correction_online_01_followup_a,False,0.0,canonical_or_unmerged
nid_correction_online_01_followup_c,nid_correction_online_01_followup_c,False,0.0,canonical_or_unmerged
nid_correction_online_01_followup_d,nid_correction_online_01_followup_d,False,0.0,canonical_or_unmerged
nid_correction_online_02,nid_correction_online_02,False,0.0,canonical_or_unmerged
nid_correction_online_02_followup_a,nid_correction_online_02_followup_a,False,0.0,canonical_or_unmerged
nid_correction_online_02_followup_c,nid_correction_online_02_followup_c,False,0.0,canonical_or_unmerged
nid_correction_online_02_followup_d,nid_correction_online_02_followup_d,False,0.0,canonical_or_unmerged
nid_correction_online_03,nid_correction_online_03,False,0.0,canonical_or_unmerged
nid_correction_online_03_followup_a,nid_correction_online_03_followup_a,False,0.0,canonical_or_unmerged
nid_correction_online_03_followup_b,nid_correction_online_03_followup_b,False,0.0,canonical_or_unmerged
nid_correction_online_03_followup_c,nid_correction_online_03_followup_c,False,0.0,canonical_or_unmerged
nid_correction_online_04,nid_correction_online_04,False,0.0,canonical_or_unmerged
nid_correction_online_04_followup_a,nid_correction_online_04_followup_a,False,0.0,canonical_or_unmerged
nid_correction_online_04_followup_b,nid_correction_online_04_followup_b,False,0.0,canonical_or_unmerged
nid_correction_online_04_followup_d,nid_correction_online_04_followup_d,False,0.0,canonical_or_unmerged
nid_correction_online_05,nid_correction_online_05,False,0.0,canonical_or_unmerged
nid_correction_online_05_followup_a,nid_correction_online_05_followup_a,False,0.0,canonical_or_unmerged
nid_correction_online_05_followup_b,nid_correction_online_05_followup_b,False,0.0,canonical_or_unmerged
nid_correction_online_05_followup_c,nid_correction_online_05_followup_c,False,0.0,canonical_or_unmerged
nid_correction_online_05_followup_d,nid_correction_online_05_followup_d,False,0.0,canonical_or_unmerged
nid_correction_online_06,nid_correction_online_06,False,0.0,canonical_or_unmerged
nid_correction_online_06_followup_a,nid_correction_online_06_followup_a,False,0.0,canonical_or_unmerged
nid_correction_online_06_followup_b,nid_correction_online_06_followup_b,False,0.0,canonical_or_unmerged
nid_correction_online_06_followup_c,nid_correction_online_06_followup_c,False,0.0,canonical_or_unmerged
nid_correction_online_06_followup_d,nid_correction_online_06_followup_d,False,0.0,canonical_or_unmerged
nid_correction_online_07,nid_correction_online_07,False,0.0,canonical_or_unmerged
nid_correction_online_07_followup_a,nid_correction_online_07_followup_a,False,0.0,canonical_or_unmerged
nid_correction_online_07_followup_b,nid_correction_online_07_followup_b,False,0.0,canonical_or_unmerged
nid_correction_online_07_followup_c,nid_correction_online_07_followup_c,False,0.0,canonical_or_unmerged
nid_correction_online_07_followup_d,nid_correction_online_07_followup_d,False,0.0,canonical_or_unmerged
nid_correction_online_08,nid_correction_online_08,False,0.0,canonical_or_unmerged
nid_correction_online_08_followup_a,nid_correction_online_08_followup_a,False,0.0,canonical_or_unmerged
nid_correction_online_08_followup_b,nid_correction_online_08_followup_b,False,0.0,canonical_or_unmerged
nid_correction_online_08_followup_c,nid_correction_online_08_followup_c,False,0.0,canonical_or_unmerged
nid_correction_online_08_followup_d,nid_correction_online_08_followup_d,False,0.0,canonical_or_unmerged
nid_data_supply_fee_01,nid_data_supply_fee_01,False,0.0,canonical_or_unmerged
nid_digit_format_missmatch_in_passport,nid_digit_format_missmatch_in_passport,False,0.0,canonical_or_unmerged
nid_dual_citizenship_01,nid_dual_citizenship_01,False,0.0,canonical_or_unmerged
nid_dual_citizenship_01_followup_a,nid_dual_citizenship_01_followup_a,False,0.0,canonical_or_unmerged
nid_dual_citizenship_01_followup_b,nid_dual_citizenship_01_followup_b,False,0.0,canonical_or_unmerged
nid_dual_citizenship_01_followup_c,nid_dual_citizenship_01_followup_c,False,0.0,canonical_or_unmerged
nid_dual_citizenship_01_followup_d,nid_dual_citizenship_01_followup_d,False,0.0,canonical_or_unmerged
nid_dual_citizenship_02,nid_dual_citizenship_02,False,0.0,canonical_or_unmerged
nid_dual_citizenship_02_followup_a,nid_dual_citizenship_02_followup_a,False,0.0,canonical_or_unmerged
nid_dual_citizenship_02_followup_b,nid_dual_citizenship_02_followup_b,False,0.0,canonical_or_unmerged
nid_dual_citizenship_02_followup_d,nid_dual_citizenship_02_followup_d,False,0.0,canonical_or_unmerged
nid_dual_citizenship_03,nid_dual_citizenship_03,False,0.0,canonical_or_unmerged
nid_dual_citizenship_03_followup_a,nid_dual_citizenship_03_followup_a,False,0.0,canonical_or_unmerged
nid_dual_citizenship_03_followup_b,nid_dual_citizenship_03_followup_b,False,0.0,canonical_or_unmerged
nid_dual_citizenship_03_followup_c,nid_dual_citizenship_03_followup_c,False,0.0,canonical_or_unmerged
nid_dual_citizenship_03_followup_d,nid_dual_citizenship_03_followup_d,False,0.0,canonical_or_unmerged
nid_fee_01,nid_fee_01,False,0.0,canonical_or_unmerged
nid_fee_01_followup_a,nid_fee_01_followup_a,False,0.0,canonical_or_unmerged
nid_fee_01_followup_b,nid_fee_01_followup_b,False,0.0,canonical_or_unmerged
nid_fee_01_followup_c,nid_fee_01_followup_c,False,0.0,canonical_or_unmerged
nid_fee_02,nid_fee_02,False,0.0,canonical_or_unmerged
nid_fee_02_followup_a,nid_fee_02_followup_a,False,0.0,canonical_or_unmerged
nid_fee_02_followup_b,nid_fee_02_followup_b,False,0.0,canonical_or_unmerged
nid_fee_02_followup_c,nid_fee_02_followup_c,False,0.0,canonical_or_unmerged
nid_fee_02_followup_d,nid_fee_02_followup_d,False,0.0,canonical_or_unmerged
nid_fee_03,nid_fee_03,False,0.0,canonical_or_unmerged
nid_fee_03_followup_a,nid_fee_03_followup_a,False,0.0,canonical_or_unmerged
nid_fee_03_followup_b,nid_fee_03_followup_b,False,0.0,canonical_or_unmerged
nid_fee_03_followup_c,nid_fee_03_followup_c,False,0.0,canonical_or_unmerged
nid_fee_04,nid_fee_04,False,0.0,canonical_or_unmerged
nid_fee_04_followup_a,nid_fee_04_followup_a,False,0.0,canonical_or_unmerged
nid_fee_04_followup_b,nid_fee_04_followup_b,False,0.0,canonical_or_unmerged
nid_fee_04_followup_c,nid_fee_04_followup_c,False,0.0,canonical_or_unmerged
nid_fee_04_followup_d,nid_fee_04_followup_d,False,0.0,canonical_or_unmerged
nid_fee_05,nid_fee_05,False,0.0,canonical_or_unmerged
nid_fee_05_followup_a,nid_fee_05_followup_a,False,0.0,canonical_or_unmerged
nid_fee_05_followup_b,nid_fee_05_followup_b,False,0.0,canonical_or_unmerged
nid_fee_05_followup_c,nid_fee_05_followup_c,False,0.0,canonical_or_unmerged
nid_fee_05_followup_d,nid_fee_05_followup_d,False,0.0,canonical_or_unmerged
nid_fee_06,nid_fee_06,False,0.0,canonical_or_unmerged
nid_fee_06_followup_a,nid_fee_06_followup_a,False,0.0,canonical_or_unmerged
nid_fee_06_followup_b,nid_fee_06_followup_b,False,0.0,canonical_or_unmerged
nid_fee_06_followup_c,nid_fee_06_followup_c,False,0.0,canonical_or_unmerged
nid_fee_06_followup_d,nid_fee_06_followup_d,False,0.0,canonical_or_unmerged
nid_fee_07,nid_fee_07,False,0.0,canonical_or_unmerged
nid_fee_07_followup_a,nid_fee_07_followup_a,False,0.0,canonical_or_unmerged
nid_fee_07_followup_b,nid_fee_07_followup_b,False,0.0,canonical_or_unmerged
nid_fee_07_followup_c,nid_fee_07_followup_c,False,0.0,canonical_or_unmerged
nid_fee_07_followup_d,nid_fee_07_followup_d,False,0.0,canonical_or_unmerged
nid_fee_08,nid_fee_08,False,0.0,canonical_or_unmerged
nid_fee_08_followup_a,nid_fee_08_followup_a,False,0.0,canonical_or_unmerged
nid_fee_08_followup_b,nid_fee_08_followup_b,False,0.0,canonical_or_unmerged
nid_fee_08_followup_c,nid_fee_08_followup_c,False,0.0,canonical_or_unmerged
nid_fee_08_followup_d,nid_fee_08_followup_d,False,0.0,canonical_or_unmerged
nid_fee_09,nid_fee_09,False,0.0,canonical_or_unmerged
nid_fee_09_followup_a,nid_fee_09_followup_a,False,0.0,canonical_or_unmerged
nid_fee_09_followup_b,nid_fee_09_followup_b,False,0.0,canonical_or_unmerged
nid_fee_09_followup_c,nid_fee_09_followup_c,False,0.0,canonical_or_unmerged
nid_fee_09_followup_d,nid_fee_09_followup_d,False,0.0,canonical_or_unmerged
nid_fee_payment_channels_01,nid_fee_payment_channels_01,False,0.0,canonical_or_unmerged
nid_fee_usage_status_01,nid_fee_usage_status_01,False,0.0,canonical_or_unmerged
nid_fee_wrong_nid_refund_01,nid_fee_wrong_nid_refund_01,False,0.0,canonical_or_unmerged
nid_fingerprint_mismatch_sim_issue_01,nid_fingerprint_mismatch_sim_issue_01,False,0.0,canonical_or_unmerged
nid_information_misentry_correction_procedure,nid_information_misentry_correction_procedure,False,0.0,canonical_or_unmerged
nid_information_misentry_correction_procedure_followup_a,nid_information_misentry_correction_procedure_followup_a,False,0.0,canonical_or_unmerged
nid_information_misentry_correction_procedure_followup_b,nid_information_misentry_correction_procedure_followup_b,False,0.0,canonical_or_unmerged
nid_information_misentry_correction_procedure_followup_c,nid_information_misentry_correction_procedure_followup_c,False,0.0,canonical_or_unmerged
nid_information_misentry_correction_procedure_followup_d,nid_information_misentry_correction_procedure_followup_d,False,0.0,canonical_or_unmerged
nid_match_found_verification_failed_how_to_solve,nid_match_found_verification_failed_how_to_solve,False,0.0,canonical_or_unmerged
nid_match_found_verification_failed_how_to_solve_followup_a,nid_match_found_verification_failed_how_to_solve_followup_a,False,0.0,canonical_or_unmerged
nid_match_found_verification_failed_how_to_solve_followup_b,nid_match_found_verification_failed_how_to_solve_followup_b,False,0.0,canonical_or_unmerged
nid_match_found_verification_failed_how_to_solve_followup_c,nid_match_found_verification_failed_how_to_solve_followup_c,False,0.0,canonical_or_unmerged
nid_match_found_verification_failed_how_to_solve_followup_d,nid_match_found_verification_failed_how_to_solve_followup_d,False,0.0,canonical_or_unmerged
nid_misc_01,nid_misc_01,False,0.0,canonical_or_unmerged
nid_misc_02,nid_misc_02,False,0.0,canonical_or_unmerged
nid_misc_03,nid_misc_03,False,0.0,canonical_or_unmerged
nid_misc_04,nid_misc_04,False,0.0,canonical_or_unmerged
nid_misc_05,nid_misc_05,False,0.0,canonical_or_unmerged
nid_misc_06,nid_misc_06,False,0.0,canonical_or_unmerged
nid_misc_07,nid_misc_07,False,0.0,canonical_or_unmerged
nid_missing_finger_tax_issue_01,nid_missing_finger_tax_issue_01,False,0.0,canonical_or_unmerged
nid_missing_fingerprint_sim_issue_01,nid_missing_fingerprint_sim_issue_01,False,0.0,canonical_or_unmerged
nid_new_registration_01,nid_new_registration_01,False,0.0,canonical_or_unmerged
nid_new_registration_01_followup_a,nid_new_registration_01_followup_a,False,0.0,canonical_or_unmerged
nid_new_registration_01_followup_b,nid_new_registration_01_followup_b,False,0.0,canonical_or_unmerged
nid_new_registration_01_followup_c,nid_new_registration_01_followup_c,False,0.0,canonical_or_unmerged
nid_new_registration_01_followup_d,nid_new_registration_01_followup_d,False,0.0,canonical_or_unmerged
nid_new_registration_02,nid_new_registration_02,False,0.0,canonical_or_unmerged
nid_new_registration_02_followup_a,nid_new_registration_02_followup_a,False,0.0,canonical_or_unmerged
nid_new_registration_02_followup_b,nid_new_registration_02_followup_b,False,0.0,canonical_or_unmerged
nid_new_registration_02_followup_c,nid_new_registration_02_followup_c,False,0.0,canonical_or_unmerged
nid_new_registration_02_followup_d,nid_new_registration_02_followup_d,False,0.0,canonical_or_unmerged
nid_new_registration_03,nid_new_registration_03,False,0.0,canonical_or_unmerged
nid_new_registration_03_followup_a,nid_new_registration_03_followup_a,False,0.0,canonical_or_unmerged
nid_new_registration_03_followup_c,nid_new_registration_03_followup_c,False,0.0,canonical_or_unmerged
nid_new_registration_03_followup_d,nid_new_registration_03_followup_d,False,0.0,canonical_or_unmerged
nid_new_registration_04,nid_new_registration_04,False,0.0,canonical_or_unmerged
nid_new_registration_04_followup_a,nid_new_registration_04_followup_a,False,0.0,canonical_or_unmerged
nid_new_registration_04_followup_b,nid_new_registration_04_followup_b,False,0.0,canonical_or_unmerged
nid_new_registration_04_followup_d,nid_new_registration_04_followup_d,False,0.0,canonical_or_unmerged
nid_new_registration_05,nid_new_registration_05,False,0.0,canonical_or_unmerged
nid_new_registration_05_followup_a,nid_new_registration_05_followup_a,False,0.0,canonical_or_unmerged
nid_new_registration_05_followup_b,nid_new_registration_05_followup_b,False,0.0,canonical_or_unmerged
nid_new_registration_05_followup_c,nid_new_registration_05_followup_c,False,0.0,canonical_or_unmerged
nid_new_registration_05_followup_d,nid_new_registration_05_followup_d,False,0.0,canonical_or_unmerged
nid_new_registration_06,nid_new_registration_06,False,0.0,canonical_or_unmerged
nid_new_registration_06_followup_a,nid_new_registration_06_followup_a,False,0.0,canonical_or_unmerged
nid_new_registration_06_followup_b,nid_new_registration_06_followup_b,False,0.0,canonical_or_unmerged
nid_new_registration_06_followup_c,nid_new_registration_06_followup_c,False,0.0,canonical_or_unmerged
nid_new_registration_06_followup_d,nid_new_registration_06_followup_d,False,0.0,canonical_or_unmerged
nid_new_registration_07,nid_new_registration_07,False,0.0,canonical_or_unmerged
nid_new_registration_07_followup_a,nid_new_registration_07_followup_a,False,0.0,canonical_or_unmerged
nid_new_registration_07_followup_b,nid_new_registration_07_followup_b,False,0.0,canonical_or_unmerged
nid_new_registration_07_followup_c,nid_new_registration_07_followup_c,False,0.0,canonical_or_unmerged
nid_new_registration_07_followup_d,nid_new_registration_07_followup_d,False,0.0,canonical_or_unmerged
nid_opportunity_for_foreign_spouse,nid_opportunity_for_foreign_spouse,False,0.0,canonical_or_unmerged
nid_photo_guidelines,nid_photo_guidelines,False,0.0,canonical_or_unmerged
nid_postal_vote_abroad_01,nid_postal_vote_abroad_01,False,0.0,canonical_or_unmerged
nid_probashi_address_requirement_01,nid_probashi_address_requirement_01,False,0.0,canonical_or_unmerged
nid_probashi_application_rejected_01,nid_probashi_application_rejected_01,False,0.0,canonical_or_unmerged
nid_probashi_application_rejected_02,nid_probashi_application_rejected_02,False,0.0,canonical_or_unmerged
nid_probashi_approval_pending_01,nid_probashi_approval_pending_01,False,0.0,canonical_or_unmerged
nid_probashi_approval_pending_02,nid_probashi_approval_pending_02,False,0.0,canonical_or_unmerged
nid_probashi_biometric_status_01,nid_probashi_biometric_status_01,False,0.0,canonical_or_unmerged
nid_probashi_biometric_status_02,nid_probashi_biometric_status_02,False,0.0,canonical_or_unmerged
nid_probashi_biometric_status_03,nid_probashi_biometric_status_03,False,0.0,canonical_or_unmerged
nid_probashi_biometric_status_04,nid_probashi_biometric_status_04,False,0.0,canonical_or_unmerged
nid_probashi_biometric_status_05,nid_probashi_biometric_status_05,False,0.0,canonical_or_unmerged
nid_probashi_correction_abroad_01,nid_probashi_correction_abroad_01,False,0.0,canonical_or_unmerged
nid_probashi_eligibility_01,nid_probashi_eligibility_01,False,0.0,canonical_or_unmerged
nid_probashi_registration_01,nid_probashi_registration_01,False,0.0,canonical_or_unmerged
nid_probashi_registration_02,nid_probashi_registration_02,False,0.0,canonical_or_unmerged
nid_probashi_registration_03,nid_probashi_registration_03,False,0.0,canonical_or_unmerged
nid_probashi_registration_04,nid_probashi_registration_04,False,0.0,canonical_or_unmerged
nid_probashi_registration_05,nid_probashi_registration_05,False,0.0,canonical_or_unmerged
nid_probashi_registration_06,nid_probashi_registration_06,False,0.0,canonical_or_unmerged
nid_probashi_registration_07,nid_probashi_registration_07,False,0.0,canonical_or_unmerged
nid_probashi_service_countries_01,nid_probashi_service_countries_01,False,0.0,canonical_or_unmerged
nid_probashi_smart_card_01,nid_probashi_smart_card_01,False,0.0,canonical_or_unmerged
nid_probashi_smart_card_02,nid_probashi_smart_card_02,False,0.0,canonical_or_unmerged
nid_probashi_smart_card_03,nid_probashi_smart_card_03,False,0.0,canonical_or_unmerged
nid_probashi_smart_card_04,nid_probashi_smart_card_04,False,0.0,canonical_or_unmerged
nid_probashi_smart_card_05,nid_probashi_smart_card_05,False,0.0,canonical_or_unmerged
nid_probashi_smart_card_06,nid_probashi_smart_card_06,False,0.0,canonical_or_unmerged
nid_probashi_smart_card_07,nid_probashi_smart_card_07,False,0.0,canonical_or_unmerged
nid_probashi_smart_card_08,nid_probashi_smart_card_08,False,0.0,canonical_or_unmerged
nid_probashi_smart_card_09,nid_probashi_smart_card_09,False,0.0,canonical_or_unmerged
nid_probashi_smart_card_10,nid_probashi_smart_card_10,False,0.0,canonical_or_unmerged
nid_probashi_voter_list_01,nid_probashi_voter_list_01,False,0.0,canonical_or_unmerged
nid_registration_age,nid_registration_age,False,0.0,canonical_or_unmerged
nid_registration_age_followup_a,nid_registration_age_followup_a,False,0.0,canonical_or_unmerged
nid_registration_age_followup_b,nid_registration_age_followup_b,False,0.0,canonical_or_unmerged
nid_registration_age_followup_c,nid_registration_age_followup_c,False,0.0,canonical_or_unmerged
nid_registration_age_followup_d,nid_registration_age_followup_d,False,0.0,canonical_or_unmerged
nid_reissue_01,nid_reissue_01,False,0.0,canonical_or_unmerged
nid_reissue_01_followup_a,nid_reissue_01_followup_a,False,0.0,canonical_or_unmerged
nid_reissue_01_followup_b,nid_reissue_01_followup_b,False,0.0,canonical_or_unmerged
nid_reissue_01_followup_c,nid_reissue_01_followup_c,False,0.0,canonical_or_unmerged
nid_reissue_01_followup_d,nid_reissue_01_followup_d,False,0.0,canonical_or_unmerged
nid_reissue_02,nid_reissue_02,False,0.0,canonical_or_unmerged
nid_reissue_02_followup_a,nid_reissue_02,True,100.0,high_confidence_question_and_answer_equivalence
nid_reissue_02_followup_b,nid_reissue_02_followup_b,False,0.0,canonical_or_unmerged
nid_reissue_02_followup_c,nid_reissue_02_followup_c,False,0.0,canonical_or_unmerged
nid_reissue_02_followup_d,nid_reissue_02_followup_d,False,0.0,canonical_or_unmerged
nid_reissue_03,nid_reissue_03,False,0.0,canonical_or_unmerged
nid_reissue_03_followup_a,nid_reissue_03_followup_a,False,0.0,canonical_or_unmerged
nid_reissue_03_followup_b,nid_reissue_03_followup_b,False,0.0,canonical_or_unmerged
nid_reissue_03_followup_c,nid_reissue_03_followup_c,False,0.0,canonical_or_unmerged
nid_reissue_03_followup_d,nid_reissue_03_followup_d,False,0.0,canonical_or_unmerged
nid_reissue_04,nid_reissue_04,False,0.0,canonical_or_unmerged
nid_reissue_04_followup_a,nid_reissue_04_followup_a,False,0.0,canonical_or_unmerged
nid_reissue_04_followup_b,nid_reissue_04_followup_b,False,0.0,canonical_or_unmerged
nid_reissue_04_followup_c,nid_reissue_04_followup_c,False,0.0,canonical_or_unmerged
nid_reissue_04_followup_d,nid_reissue_04_followup_d,False,0.0,canonical_or_unmerged
nid_reissue_05,nid_reissue_05,False,0.0,canonical_or_unmerged
nid_reissue_05_followup_a,nid_reissue_05_followup_a,False,0.0,canonical_or_unmerged
nid_reissue_05_followup_b,nid_reissue_05_followup_b,False,0.0,canonical_or_unmerged
nid_reissue_05_followup_c,nid_reissue_05_followup_c,False,0.0,canonical_or_unmerged
nid_reissue_06,nid_reissue_06,False,0.0,canonical_or_unmerged
nid_reissue_06_followup_a,nid_reissue_06_followup_a,False,0.0,canonical_or_unmerged
nid_reissue_06_followup_b,nid_reissue_06_followup_b,False,0.0,canonical_or_unmerged
nid_reissue_06_followup_d,nid_reissue_06_followup_d,False,0.0,canonical_or_unmerged
nid_reissue_07,nid_reissue_07,False,0.0,canonical_or_unmerged
nid_reissue_07_followup_a,nid_reissue_07_followup_a,False,0.0,canonical_or_unmerged
nid_reissue_07_followup_b,nid_reissue_07_followup_b,False,0.0,canonical_or_unmerged
nid_reissue_07_followup_c,nid_reissue_07_followup_c,False,0.0,canonical_or_unmerged
nid_reissue_07_followup_d,nid_reissue_07_followup_d,False,0.0,canonical_or_unmerged
nid_reissue_08,nid_reissue_08,False,0.0,canonical_or_unmerged
nid_reissue_08_followup_a,nid_reissue_08,True,100.0,high_confidence_question_and_answer_equivalence
nid_reissue_08_followup_b,nid_reissue_08_followup_b,False,0.0,canonical_or_unmerged
nid_reissue_08_followup_c,nid_reissue_08_followup_c,False,0.0,canonical_or_unmerged
nid_reissue_08_followup_d,nid_reissue_08_followup_d,False,0.0,canonical_or_unmerged
nid_reissue_09,nid_reissue_09,False,0.0,canonical_or_unmerged
nid_reissue_09_followup_a,nid_reissue_09_followup_a,False,0.0,canonical_or_unmerged
nid_reissue_09_followup_b,nid_reissue_09_followup_b,False,0.0,canonical_or_unmerged
nid_reissue_09_followup_d,nid_reissue_09_followup_d,False,0.0,canonical_or_unmerged
nid_reissue_approvers_01,nid_reissue_approvers_01,False,0.0,canonical_or_unmerged
nid_religion_change_documents_01,nid_religion_change_documents_01,False,0.0,canonical_or_unmerged
nid_required_for_postal_vote,nid_required_for_postal_vote,False,0.0,canonical_or_unmerged
nid_required_for_registration,nid_required_for_registration,False,0.0,canonical_or_unmerged
nid_reregistration_fee_01,nid_reregistration_fee_01,False,0.0,canonical_or_unmerged
nid_reregistration_timing_01,nid_reregistration_timing_01,False,0.0,canonical_or_unmerged
nid_smart_card_print_status_01,nid_smart_card_print_status_01,False,0.0,canonical_or_unmerged
nid_verification_definition,nid_verification_definition,False,0.0,canonical_or_unmerged
nid_verification_failed,nid_verification_failed,False,0.0,canonical_or_unmerged
nid_vote_center_change_01,nid_vote_center_change_01,False,0.0,canonical_or_unmerged
nid_vote_without_card_01,nid_vote_without_card_01,False,0.0,canonical_or_unmerged
nid_voter_area_transfer_01,nid_voter_area_transfer_01,False,0.0,canonical_or_unmerged
