question,tag_clean,rank,final_score,composite_score,production_recommended,audit_status,reason_code,row_id,original_tag,e5_margin,gemma_margin,token_alignment,artifact_score,rationale
ওটিপি পাঠাতে পোস্টাল ভোট অ্যাপে কোন লেবেল থাকা বাটন প্রেস করব?,otp_send_button,35,0.5069193755416028,0.5824754670851514,True,audited,clean,53185,otp_send_button,0.013919055461883545,0.17839926481246948,0.0,0.0,Asks what labeled button to press in the Postal Vote app for sending OTP.
পোস্টাল ভোট BD অ্যাপে কোড পাঠানোর জন্য বেছে নেব কোন বোতাম?,otp_send_button,36,0.5046215777078003,0.5799205706567436,True,audited,clean,53178,otp_send_button,0.015408635139465332,0.21443629264831543,0.0,0.0,"Asks which button to choose in the Postal Vote BD app to send a code, aligning with OTP send-button intent."
পোস্টাল ভোট বিডিতে ওটিপি পাঠাতে কী নামের বোতাম চাপতে হবে?,otp_send_button,37,0.5028166417079535,0.578843104357206,True,audited,clean,53105,otp_send_button,0.016155898571014404,0.19858694076538086,0.0,0.0,Asks the name of the button to press to send OTP in Postal Vote BD; directly on tag.
পোস্টাল ভোট BD অ্যাপ থেকে যাচাইকরণ কোড পাঠাতে কোন বোতাম চাপতে হয়?,otp_send_button,38,0.5026962271478064,0.5782318726422455,True,audited,clean,53099,otp_send_button,0.017400920391082764,0.1885170340538025,0.0,0.0,Uses verification code as an OTP synonym and asks which button sends it in the app.
পোস্টাল ভোটবিডি অ্যাপে কোড পাঠানোর জন্য কী নামের বাটনে টাচ করব?,otp_send_button,39,0.5017120458218971,0.5772858134144996,True,audited,clean,53169,otp_send_button,0.016555309295654297,0.17291367053985596,0.0,0.0,Asks the button name to touch for sending a code in Postal Vote BD; fits OTP send-button intent.
ওটিপি পাঠাতে পোস্টাল ভোট BD অ্যাপের কোন অপশনটি চাপি?,otp_send_button,40,0.5003964199032407,0.5758542469116783,True,audited,clean,53121,otp_send_button,0.013161778450012207,0.1696752905845642,0.0,0.0,Asks which option in the Postal Vote BD app to press to send OTP; button/option wording is acceptable.
Postal Vote BD অ্যাপে ওয়ান টাইম কোড পাঠাতে কোন বোতাম টিপব?,otp_send_button,41,0.4984000873385964,0.573365913894232,False,audited,clean,53144,otp_send_button,0.01713639497756958,0.22052830457687378,0.0,0.0,Asks which button to press to send a one-time code in Postal Vote BD; one-time code matches OTP.
পোস্টাল ভোট BD অ্যাপে ওটিপি পাঠানোর সঠিক অপশন কোনটা?,otp_send_button,42,0.4951845729767896,0.5715420102976058,False,audited,clean,53160,otp_send_button,0.013703644275665283,0.15608704090118408,0.0,0.0,Directly asks for the correct option to send OTP in the Postal Vote BD app.
Postal Vote BD অ্যাপে One-Time কোড পাঠাতে কোন বোতাম চেপে ধরব?,otp_send_button,43,0.4949726045651347,0.5716207143889862,False,audited,clean,53186,otp_send_button,0.016298890113830566,0.20420145988464355,0.0,0.0,Asks which button to use for sending a One-Time code in Postal Vote BD; intent is clear despite 'চেপে ধরব' wording.
Postal Vote BD অ্যাপে যাচাই কোড পাঠাতে কোন বাটন ব্যবহার করব?,otp_send_button,44,0.49468965552238386,0.5708550927991655,False,audited,clean,53126,otp_send_button,0.016573309898376465,0.1823309063911438,0.0,0.0,"Asks which button to use for sending a verification code in Postal Vote BD, matching OTP send-button intent."
পোস্টাল ভোট BD অ্যাপে যাচাইকরণ কোড প্রেরণের বাটন কোনটি?,otp_send_button,45,0.49397445420517083,0.5707193103490712,False,audited,clean,53154,otp_send_button,0.014486253261566162,0.1999453902244568,0.0,0.0,Self-contained question asking which button sends a verification code in the Postal Vote BD app.
পোস্টাল ভোট BD অ্যাপে কোড পাঠাতে কোন অপশনটা ট্যাপ করবো?,otp_send_button,46,0.4936801023487287,0.5705305792314511,False,audited,clean,53184,otp_send_button,0.01115727424621582,0.12361663579940796,0.0,0.0,Asks which option to tap to send a code in Postal Vote BD; close fit for OTP send-button.
Postal Vote BD অ্যাপে ওটিপি সেন্ড করার জন্য কোন বাটন ট্যাপ করতে হবে?,otp_send_button,47,0.49357159092351044,0.5701412605838344,False,audited,clean,53096,otp_send_button,0.013966798782348633,0.17407995462417603,0.0,0.0,Self-contained question asking which button to tap in Postal Vote BD to send an OTP; directly matches the tag.
Postal Vote BD তে ওটিপি পাঠাতে কোন বোতাম টাচ করতে বলবেন?,otp_send_button,48,0.4932030239458096,0.5699700044806479,False,audited,clean,53153,otp_send_button,0.014999926090240479,0.2672441005706787,0.0,0.0,Clearly asks which button to touch in Postal Vote BD to send an OTP.
Postal Vote BD তে ওয়ান-টাইম কোড পাঠাতে কোন বাটন টাচ করতে হয়?,otp_send_button,49,0.49279826808834065,0.5694264888998085,False,audited,clean,53119,otp_send_button,0.01988452672958374,0.21210521459579468,0.0,0.0,Uses 'one-time code' as an OTP synonym and asks which button to touch to send it in Postal Vote BD.
পোস্টাল ভোটবিডি অ্যাপে ভেরিফিকেশন কোড পাঠানোর জন্য কোন বাটনে ক্লিক দেব?,otp_send_button,50,0.4900624390326976,0.5667734460211055,False,audited,clean,53139,otp_send_button,0.014437258243560791,0.1656516194343567,0.0,0.0,"Asks which button to click to send a verification code in the Postal Vote BD app, matching OTP send-button intent."
ওটিপি পাঠানোর কাজটা করতে পোস্টাল ভোট অ্যাপে কোনটা ক্লিক করা উচিত?,otp_send_button,51,0.48882459198341016,0.5661038731788,False,audited,clean,53155,otp_send_button,0.01217794418334961,0.12377077341079712,0.0,0.0,Self-contained and asks which UI control to click in Postal Vote app to perform OTP sending.
ওটিপি পাঠাতে পোস্টাল ভোট অ্যাপের কোন রঙের বোতাম টিপব?,otp_send_button,52,0.48606096370017277,0.5631248366629522,False,audited,clean,53179,otp_send_button,0.014115452766418457,0.1834074854850769,0.0,0.0,Asks which colored button to press to send OTP in the Postal Vote app; still about identifying the OTP send button.
ভেরিফাই কোড পাঠাতে পোস্টাল ভোটবিডি অ্যাপে কোন বাটন ক্লিক করা উচিত?,otp_send_button,53,0.48571944967652375,0.5636258735706082,False,audited,clean,53108,otp_send_button,0.01425844430923462,0.17029905319213867,0.0,0.0,Asks which button to click in Postal Vote BD to send a verify/verification code; fits OTP send-button intent.
ওটিপি পাঠাতে পোস্টাল ভোট অ্যাপে কোন অপশন সিলেক্ট করব?,otp_send_button,54,0.4843567369840143,0.5618397462938916,False,audited,clean,53098,otp_send_button,0.01250910758972168,0.11905211210250854,0.0,0.0,Asks which option to select to send OTP in Postal Vote app; the intended UI action matches the send-button tag.
Postal Vote BD তে ওয়ান-টাইম পাসওয়ার্ড পাঠাতে কী চাপব?,otp_send_button,55,0.48430546518711115,0.5605487749774812,False,audited,clean,53136,otp_send_button,-0.0019580721855163574,-0.030754148960113525,0.0,0.0,"Asks what to press in Postal Vote BD to send a one-time password, a clear OTP send-button question."
Postal Vote BD অ্যাপে কোড পাঠানোর বাটামটা কোথায় কোনটা চাপতে হবে?,otp_send_button,56,0.4837206104302007,0.5611559040570359,False,audited,clean,53150,otp_send_button,0.014555811882019043,0.13435959815979004,0.0,0.0,"Although wording is a bit awkward, it asks which code-sending button to press in Postal Vote BD, fitting the tag."
ওটিপি পাঠাতে পোস্টাল ভোট অ্যাপে কোন আইকন ট্যাপ করব?,otp_send_button,57,0.48358803101281334,0.5609781161300617,False,audited,clean,53131,otp_send_button,0.011004030704498291,0.1361759901046753,0.0,0.0,Asks which icon/control to tap for sending OTP in the Postal Vote app; aligned with the send-button intent.
পোস্টাল ভোট বিডিতে কোড পাঠানোর বাটন হিসেবে কোনটা ধরব?,otp_send_button,58,0.4828200269323142,0.5604031992246606,False,audited,clean,53137,otp_send_button,0.016163885593414307,0.17963707447052002,0.0,0.0,Asks which control should be treated as the code-sending button in Postal Vote BD; clear enough for this tag.
পোস্টাল ভোট BD অ্যাপে নিরাপত্তা কোড পাঠাতে কোন বোতামে টাচ করব?,otp_send_button,59,0.48010949032997163,0.5577431357647737,False,audited,clean,53190,otp_send_button,0.012645900249481201,0.16853594779968262,0.0,0.0,Asks which button to touch to send a security code in Postal Vote BD; security code is an OTP-like synonym.
Postal Vote BD অ্যাপে ভেরিফিকেশন কোড পাঠাতে কোন বাটাম চাপবো?,otp_send_button,60,0.4798636212358378,0.5576657664470647,False,audited,clean,53132,otp_send_button,0.013506948947906494,0.13266891241073608,0.0,0.0,Asks which button to press in Postal Vote BD to send a verification code; direct fit.
পোস্টাল ভোট অ্যাপে ভেরিফাই কোড পাঠাতে কোন বোতাম ক্লিক করব?,otp_send_button,61,0.47932658674078676,0.5576731086767468,False,audited,clean,53167,otp_send_button,0.01532602310180664,0.16827261447906494,0.0,0.0,Clearly asks which button to click in Postal Vote app to send a verify code; matches OTP send-button intent.
পোস্টাল ভোট অ্যাপে ওটিপি পাঠাতে কোনটা সিলেক্ট করলেই হবে?,otp_send_button,62,0.4779035103979125,0.5563399765800147,False,audited,clean,53170,otp_send_button,0.01168912649154663,0.11000221967697144,0.0,0.0,Asks which control to select in Postal Vote app to send OTP; self-contained and on-tag.
Postal Vote BD অ্যাপে নিরাপত্তা কোড পাঠানোর অপশন হিসেবে কোন বাটন ধরব?,otp_send_button,63,0.4770027308487464,0.5547007963697407,False,audited,clean,53165,otp_send_button,0.010895252227783203,0.17555516958236694,0.0,0.0,Asks which button/option is used to send a security code in Postal Vote BD; fits OTP send-button intent.
"Postal Vote BD অ্যাপে যাচাই কোড পাঠাতে যে বোতাম লাগে, সেটি কোনটি?",otp_send_button,64,0.47103098917314234,0.5496166999156625,False,audited,clean,53180,otp_send_button,0.014046788215637207,0.18945837020874023,0.0,0.0,Asks which button is needed to send a verification code in Postal Vote BD; clean match.
Postal Vote BD অ্যাপে নিরাপত্তা কোড পাঠাতে কোন বোতামটি বাছাই করব?,otp_send_button,65,0.47003545848167566,0.549150654753621,False,audited,clean,53116,otp_send_button,0.011156439781188965,0.17203295230865479,0.0,0.0,Asks which button to choose to send a security code in Postal Vote BD; clear OTP send-button question.
ওটিপি সেন্ড করতে পোস্টাল ভোট অ্যাপে ঠিক কোনটা প্রেস করব?,otp_send_button,66,0.4694460429246796,0.5475025941612891,False,audited,clean,53125,otp_send_button,0.01042485237121582,0.10167545080184937,0.0,0.0,Asks exactly what to press in Postal Vote app to send OTP; directly matches the tag.
Postal Vote BD অ্যাপে ভেরিফিকেশন কোড পাঠাতে কোন ট্যাব চাপবো?,otp_send_button,67,0.46362379906237405,0.543262613477717,False,audited,clean,53174,otp_send_button,0.014778733253479004,0.05821043252944946,0.0,0.0,"Asks which tab/button to press in Postal Vote BD to send a verification code, which matches the OTP send button intent."
ওটিপি সেন্ড করার জন্য পোস্টাল ভোট অ্যাপে কোনটা প্রেস দিলে হবে?,otp_send_button,68,0.4633165271477547,0.5435370734502263,False,audited,clean,53191,otp_send_button,0.009972333908081055,0.12557768821716309,0.0,0.0,Self-contained question asking what to press in Postal Vote app to send OTP; cleanly fits the tag.
Postal Vote BD তে যাচাইকরণ কোড পাঠাতে কোন বোতাম ব্যবহার করতে হবে?,otp_send_button,69,0.4621687022292561,0.5422551923197854,False,audited,clean,53171,otp_send_button,0.01495903730392456,0.19396376609802246,0.0,0.0,Clearly asks which button is needed to send a verification code in Postal Vote BD; verification code maps to OTP sending.
পোস্টাল ভোট BD অ্যাপে ওয়ান টাইম পাসওয়ার্ড পাঠাতে কোন বোতামে ট্যাপ করব?,otp_send_button,70,0.45757704723540266,0.5370884667577455,False,audited,clean,53107,otp_send_button,0.009933710098266602,0.04319775104522705,0.0,0.0,"Asks which button to tap to send a one-time password in Postal Vote BD, a clear OTP send button question."
পোস্টাল ভোট অ্যাপে ওটিপি সেন্ডের জন্য কোন অপশন প্রেস করতে হবে?,otp_send_button,71,0.45721872066861197,0.5375248589465611,False,audited,clean,53135,otp_send_button,0.01087343692779541,0.1115257740020752,0.0,0.0,"Directly asks which option to press for OTP send in the Postal Vote app, matching the tag intent."
Postal Vote BD তে OTP প্রেরণের অপশন কোনটি?,otp_send_button,72,0.45509361896954603,0.5346441766569834,False,audited,clean,53141,otp_send_button,0.010385394096374512,0.1223028302192688,0.0,0.0,"Asks which option is for OTP sending in Postal Vote BD, fitting the OTP send button concept."
যাচাইকরণ কোড প্রেরণের জন্য পোস্টাল ভোট অ্যাপে কোন অপশন টাচ করব?,otp_send_button,73,0.4534992783331909,0.5335285627449305,False,audited,clean,53112,otp_send_button,0.007168829441070557,0.1379649043083191,0.0,0.0,"Asks which option to touch in the Postal Vote app to send a verification code, matching OTP send/request button intent."
